credit_card_id,customer_id,card_type,card_limit,current_balance,last_payment_date,payment_due_date,payment_status,credit_utilization,credit_card_number,bank_name
886,509,visa,50000,13974,2024-01-27,2024-02-26,Paid,0.28,4266214340300370,Bank of Maharashtra
887,509,visa,50000,4143,2024-10-13,2024-11-12,Paid,0.08,4520429796061160,IDFC First Bank
888,509,visa,500000,217660,2024-08-16,2024-09-15,Paid,0.44,4605759383393490,Bank of India
889,1419,visa,100000,31934,2024-01-10,2024-02-09,Overdue,0.32,4308118070212650,ICICI
890,1419,visa,20000,12325,2024-07-05,2024-08-04,Paid,0.62,4963404459722660,HDFC
891,1542,mastercard,20000,208,2024-10-21,2024-11-20,Paid,0.01,5461260298691770,Bank of Baroda
892,1542,visa,400000,341707,2024-02-15,2024-03-16,Overdue,0.85,4542402847405420,Indian Bank
893,1542,amex,400000,249567,2024-10-19,2024-11-18,Overdue,0.62,345096000000000,Punjab National Bank
894,222,visa,25000,20965,2024-08-03,2024-09-02,Pending,0.84,4734979510798860,RBL Bank
895,222,mastercard,75000,31359,2024-04-25,2024-05-25,Paid,0.42,2256921615505180,Andhra Bank
896,784,visa,200000,47186,2024-10-18,2024-11-17,Overdue,0.24,4338191103014400,Bajaj Finserv
897,784,visa,300000,157915,2024-04-29,2024-05-29,Pending,0.53,4809587605312320,Central Bank of India
898,784,visa,150000,61771,2024-10-06,2024-11-05,Paid,0.41,4219553958719100,Axis Bank
899,80,visa,200000,94870,2024-07-12,2024-08-11,Overdue,0.47,4075733029261560,RBL Bank
900,964,visa,100000,82111,2024-03-21,2024-04-20,Overdue,0.82,4847186761995390,Kotak Mahindra
901,456,mastercard,15000,3173,2024-07-06,2024-08-05,Paid,0.21,2711891243060970,Punjab National Bank
902,409,mastercard,100000,23111,2024-05-20,2024-06-19,Paid,0.23,2700415349642900,ICICI
903,409,visa,300000,190942,2024-09-16,2024-10-16,Pending,0.64,4101687521752120,Kotak Mahindra
904,409,amex,40000,21908,2024-08-10,2024-09-09,Overdue,0.55,377053000000000,IDBI Bank
905,943,visa,20000,1718,2024-01-03,2024-02-02,Overdue,0.09,4417784646648620,Bank of Baroda
906,943,visa,500000,15238,2024-01-18,2024-02-17,Pending,0.03,4146748390159820,RBL Bank
907,717,visa,20000,7710,2024-09-20,2024-10-20,Overdue,0.39,4820208660854370,IDBI Bank
908,626,mastercard,75000,26050,2024-08-17,2024-09-16,Overdue,0.35,5588850348650650,Canara Bank
909,626,visa,500000,57741,2024-07-25,2024-08-24,Pending,0.12,4427331531858410,Yes Bank
910,1508,visa,30000,24174,2024-01-25,2024-02-24,Pending,0.81,4087488209599440,Kotak Mahindra
911,457,mastercard,30000,2409,2024-03-06,2024-04-05,Pending,0.08,2552994129916730,Bank of Maharashtra
912,49,mastercard,15000,14589,2024-11-05,2024-12-05,Pending,0.97,2642613006574330,Punjab National Bank
913,396,visa,200000,119273,2024-09-22,2024-10-22,Paid,0.6,4074236398322060,Union Bank of India
914,817,mastercard,25000,14999,2024-09-30,2024-10-30,Overdue,0.6,5296748499149170,Kotak Mahindra
915,817,mastercard,40000,13252,2024-09-16,2024-10-16,Pending,0.33,2558034342058120,Punjab National Bank
916,673,visa,400000,298144,2024-03-07,2024-04-06,Paid,0.75,4070773212725060,IDFC First Bank
917,673,visa,20000,15254,2024-02-25,2024-03-26,Pending,0.76,4659402256952250,Central Bank of India
918,1500,visa,500000,180132,2024-06-10,2024-07-10,Paid,0.36,4222569292598140,Indian Bank
919,1500,visa,500000,416581,2024-05-22,2024-06-21,Overdue,0.83,4908557492694430,Andhra Bank
920,1500,visa,200000,144901,2024-03-18,2024-04-17,Paid,0.72,4452444031534290,SBI
921,1511,mastercard,150000,128244,2024-07-02,2024-08-01,Paid,0.85,2720315504368190,Bank of Maharashtra
922,1511,mastercard,100000,36591,2024-02-23,2024-03-24,Paid,0.37,5253214121136040,Central Bank of India
923,572,visa,30000,10724,2024-01-18,2024-02-17,Pending,0.36,4809003372016000,Bank of Maharashtra
924,572,visa,200000,39051,2024-05-28,2024-06-27,Overdue,0.2,4696987766739510,HDFC
925,572,mastercard,15000,656,2024-04-16,2024-05-16,Pending,0.04,2703679734872900,RBL Bank
926,720,visa,75000,69615,2024-02-01,2024-03-02,Pending,0.93,4396098071245480,Bajaj Finserv
927,720,visa,100000,64918,2024-10-05,2024-11-04,Paid,0.65,4701689214884080,SBI
928,1512,visa,400000,383666,2024-07-21,2024-08-20,Pending,0.96,4229573621763360,Kotak Mahindra
929,1512,visa,50000,19384,2024-02-12,2024-03-13,Paid,0.39,4067978786999080,SBI
930,819,visa,100000,87691,2024-04-27,2024-05-27,Pending,0.88,4202316045813430,Bank of Baroda
931,1307,mastercard,200000,195896,2024-06-04,2024-07-04,Overdue,0.98,2235259028916780,HDFC
932,1307,mastercard,100000,18169,2024-04-28,2024-05-28,Overdue,0.18,2705858907541250,Union Bank of India
933,1307,visa,500000,456944,2024-09-03,2024-10-03,Pending,0.91,4958273235913250,IDBI Bank
934,679,visa,300000,37066,2024-05-13,2024-06-12,Pending,0.12,4778931555359770,Canara Bank
935,57,visa,40000,27911,2024-04-04,2024-05-04,Pending,0.7,4998856980962510,Andhra Bank
936,57,visa,500000,358961,2024-06-16,2024-07-16,Paid,0.72,4003956855034640,Andhra Bank
937,1199,mastercard,400000,28737,2024-06-15,2024-07-15,Overdue,0.07,2267140019668810,Bank of India
938,1199,visa,20000,12548,2024-07-15,2024-08-14,Pending,0.63,4513064372551470,IDBI Bank
939,1236,visa,50000,24014,2024-07-09,2024-08-08,Paid,0.48,4671089335613530,Federal Bank
940,1408,visa,150000,53664,2024-05-12,2024-06-11,Paid,0.36,4706491295154720,Canara Bank
941,1408,visa,150000,29768,2024-01-13,2024-02-12,Overdue,0.2,4882796435952030,Bajaj Finserv
942,1408,visa,500000,390603,2024-05-27,2024-06-26,Paid,0.78,4584404502581280,Canara Bank
943,1217,mastercard,40000,33001,2024-03-09,2024-04-08,Overdue,0.83,2592687633323510,Central Bank of India
944,1217,mastercard,15000,1038,2024-07-31,2024-08-30,Pending,0.07,2555927391112750,Bank of India
945,79,mastercard,100000,65726,2024-10-11,2024-11-10,Overdue,0.66,2244112033579200,Axis Bank
946,79,mastercard,400000,278871,2024-05-06,2024-06-05,Overdue,0.7,2375953916190720,Federal Bank
947,223,mastercard,100000,81389,2024-10-22,2024-11-21,Pending,0.81,2720349681374560,SBI
948,890,visa,100000,11443,2024-03-21,2024-04-20,Paid,0.11,4427793564434100,Union Bank of India
949,890,visa,40000,5042,2024-04-23,2024-05-23,Paid,0.13,4005019047832210,Bank of Baroda
950,708,mastercard,20000,4848,2024-04-09,2024-05-09,Pending,0.24,2714256052038610,Punjab National Bank
951,708,visa,150000,5948,2024-07-14,2024-08-13,Pending,0.04,4971356231386270,Central Bank of India
952,1265,visa,100000,45442,2024-07-06,2024-08-05,Pending,0.45,4243995683962510,IDBI Bank
953,1265,visa,40000,12390,2024-09-15,2024-10-15,Paid,0.31,4746348474416020,HDFC
954,894,visa,150000,88048,2024-03-30,2024-04-29,Pending,0.59,4000114633247570,Bank of Maharashtra
955,894,mastercard,300000,171078,2024-01-13,2024-02-12,Pending,0.57,5256301444982730,Bank of Maharashtra
956,894,rupay,400000,277959,2024-09-09,2024-10-09,Overdue,0.69,62604400000000,Indian Bank
957,1048,visa,500000,160691,2024-01-28,2024-02-27,Paid,0.32,4241757441277290,IDFC First Bank
958,1048,visa,100000,48745,2024-03-01,2024-03-31,Pending,0.49,4729171933714080,ICICI
959,1114,visa,50000,18637,2024-01-27,2024-02-26,Pending,0.37,4675729066456620,Bank of Baroda
960,1114,visa,400000,280660,2024-09-12,2024-10-12,Pending,0.7,4487680992438150,Bank of Baroda
961,1431,visa,400000,363257,2024-08-25,2024-09-24,Overdue,0.91,4001360765772570,Punjab National Bank
962,1431,visa,30000,3831,2024-04-06,2024-05-06,Paid,0.13,4276843739117860,Canara Bank
963,1308,visa,100000,34132,2024-08-31,2024-09-30,Pending,0.34,4947292561508550,Bank of Baroda
964,522,visa,150000,9093,2024-01-07,2024-02-06,Overdue,0.06,4972488025262010,Canara Bank
965,522,mastercard,25000,12219,2024-01-06,2024-02-05,Pending,0.49,5584948524726570,Federal Bank
966,1182,visa,150000,79052,2024-08-06,2024-09-05,Paid,0.53,4716133759421090,HDFC
967,1182,mastercard,100000,19055,2024-04-05,2024-05-05,Pending,0.19,2294786910445210,Canara Bank
968,1182,discover,15000,12099,2024-05-25,2024-06-24,Overdue,0.81,6011880651060000,RBL Bank
969,1332,mastercard,300000,154956,2024-06-24,2024-07-24,Pending,0.52,2225578573315520,Indian Bank
970,1332,visa,500000,296344,2024-10-19,2024-11-18,Overdue,0.59,4701716849416770,IDBI Bank
971,4,mastercard,400000,58885,2024-04-03,2024-05-03,Overdue,0.15,2264404423478970,Bajaj Finserv
972,4,visa,25000,22216,2024-05-04,2024-06-03,Overdue,0.89,4702384565943520,Axis Bank
973,1065,mastercard,15000,6580,2024-02-22,2024-03-23,Overdue,0.44,2720223900094710,Yes Bank
974,1065,mastercard,50000,6060,2024-08-24,2024-09-23,Pending,0.12,2713424660206870,ICICI
975,1065,visa,200000,138001,2024-05-21,2024-06-20,Paid,0.69,4928738254994110,IDFC First Bank
976,404,visa,15000,1369,2024-03-26,2024-04-25,Overdue,0.09,4635428225707240,IDBI Bank
977,404,visa,150000,103395,2024-01-11,2024-02-10,Paid,0.69,4895401804576610,Bajaj Finserv
978,746,mastercard,200000,158617,2024-07-27,2024-08-26,Overdue,0.79,2248407363409450,ICICI
979,884,mastercard,75000,19391,2024-05-27,2024-06-26,Overdue,0.26,2720974474116980,Central Bank of India
980,884,mastercard,75000,48867,2024-02-14,2024-03-15,Paid,0.65,5576354046718420,Indian Bank
981,884,mastercard,50000,20190,2024-01-11,2024-02-10,Pending,0.4,2497714425781270,Federal Bank
982,144,visa,30000,23850,2024-03-07,2024-04-06,Pending,0.8,4833000700458630,Central Bank of India
983,144,mastercard,40000,10734,2024-08-19,2024-09-18,Overdue,0.27,2274313599029740,Central Bank of India
984,1339,mastercard,25000,19240,2024-05-26,2024-06-25,Overdue,0.77,2512963138200940,SBI
985,1106,visa,30000,9936,2024-10-08,2024-11-07,Pending,0.33,4853163410074700,RBL Bank
986,1106,mastercard,20000,19355,2024-02-01,2024-03-02,Pending,0.97,5160161816358110,SBI
987,1522,visa,75000,35825,2024-10-09,2024-11-08,Pending,0.48,4608933161349410,Bank of Baroda
988,1522,mastercard,400000,297751,2024-09-02,2024-10-02,Paid,0.74,2351356165927050,Kotak Mahindra
989,1522,discover,75000,37940,2024-10-05,2024-11-04,Overdue,0.51,6011629220432370,Bajaj Finserv
990,616,visa,40000,38352,2024-05-29,2024-06-28,Pending,0.96,4512873787937460,Bajaj Finserv
991,1039,mastercard,30000,879,2024-11-02,2024-12-02,Paid,0.03,5450081675533880,Punjab National Bank
992,1039,mastercard,40000,30968,2024-08-01,2024-08-31,Paid,0.77,2417159579350680,Indian Bank
993,1039,mastercard,25000,16118,2024-08-09,2024-09-08,Overdue,0.64,5181019078370530,Yes Bank
994,634,visa,20000,9083,2024-03-15,2024-04-14,Pending,0.45,4580945857224070,SBI
995,634,mastercard,200000,125956,2024-04-03,2024-05-03,Overdue,0.63,5187750604459780,Central Bank of India
996,837,mastercard,300000,249582,2024-06-20,2024-07-20,Overdue,0.83,2298991184207260,Axis Bank
997,837,mastercard,150000,4599,2024-06-26,2024-07-26,Pending,0.03,5390308075277560,Bank of Baroda
998,669,visa,25000,10475,2024-04-09,2024-05-09,Pending,0.42,4161154501381630,Punjab National Bank
999,1418,mastercard,25000,1733,2024-11-13,2024-12-13,Pending,0.07,5116920333718130,Bank of India
1000,606,mastercard,300000,186638,2024-03-24,2024-04-23,Paid,0.62,2668614832738050,Indian Bank
1001,606,mastercard,150000,20139,2024-08-01,2024-08-31,Overdue,0.13,2714832123548540,Kotak Mahindra
1002,261,visa,500000,49549,2024-04-30,2024-05-30,Overdue,0.1,4054438495732640,Bank of Baroda
1003,261,mastercard,50000,44890,2024-09-28,2024-10-28,Pending,0.9,2256158351340500,IDFC First Bank
1004,261,rupay,400000,360891,2024-07-12,2024-08-11,Pending,0.9,62684500000000,Bank of Maharashtra
1005,1475,mastercard,25000,422,2024-06-08,2024-07-08,Paid,0.02,2277268396766540,RBL Bank
1006,1475,mastercard,50000,31778,2024-01-10,2024-02-09,Pending,0.64,5123209914092780,Canara Bank
1007,862,visa,20000,7139,2024-02-21,2024-03-22,Paid,0.36,4846122635746020,RBL Bank
1008,862,visa,30000,26054,2024-06-05,2024-07-05,Overdue,0.87,4423309880680850,Andhra Bank
1009,1282,visa,75000,60357,2024-06-16,2024-07-16,Paid,0.8,4591194928612490,Axis Bank
1010,1282,visa,15000,7856,2024-04-05,2024-05-05,Pending,0.52,4764926973588170,Indian Bank
1011,357,mastercard,25000,14481,2024-10-18,2024-11-17,Overdue,0.58,5322163158720390,RBL Bank
1012,357,mastercard,25000,23261,2024-01-17,2024-02-16,Pending,0.93,2700700014673830,HDFC
1013,357,visa,30000,4217,2024-03-26,2024-04-25,Overdue,0.14,4447987638385340,Punjab National Bank
1014,617,visa,40000,8214,2024-10-15,2024-11-14,Paid,0.21,4983785101164270,Punjab National Bank
1015,617,visa,75000,14643,2024-04-07,2024-05-07,Paid,0.2,4990259156138790,HDFC
1016,617,mastercard,500000,226097,2024-01-07,2024-02-06,Paid,0.45,2244569348830300,Kotak Mahindra
1017,832,visa,15000,12993,2024-06-20,2024-07-20,Overdue,0.87,4980333525667500,RBL Bank
1018,832,visa,100000,15587,2024-07-23,2024-08-22,Pending,0.16,4675165090678770,ICICI
1019,1,visa,40000,673,2024-06-23,2024-07-23,Paid,0.02,4597884221466300,Axis Bank
1020,623,visa,200000,52435,2024-03-07,2024-04-06,Paid,0.26,4069586983474850,Bank of India
1021,623,visa,20000,4769,2024-03-22,2024-04-21,Overdue,0.24,4179832437909190,IDFC First Bank
1022,623,mastercard,50000,10522,2024-10-19,2024-11-18,Overdue,0.21,5285390648220300,Andhra Bank
1023,588,visa,150000,149483,2024-01-07,2024-02-06,Paid,1,4935212242594420,Axis Bank
1024,588,visa,150000,56884,2024-09-15,2024-10-15,Overdue,0.38,4828352660222580,Kotak Mahindra
1025,1156,mastercard,25000,24707,2024-07-17,2024-08-16,Overdue,0.99,5128024806511750,HDFC
1026,1156,visa,30000,16521,2024-03-18,2024-04-17,Overdue,0.55,4315239215422110,Bajaj Finserv
1027,1163,mastercard,400000,309005,2024-02-18,2024-03-19,Paid,0.77,2285056814128030,IDBI Bank
1028,1163,visa,25000,11626,2024-10-26,2024-11-25,Pending,0.47,4145551555821230,Central Bank of India
1029,660,visa,150000,59651,2024-03-12,2024-04-11,Pending,0.4,4297534317074290,Axis Bank
1030,953,mastercard,20000,15266,2024-02-26,2024-03-27,Paid,0.76,2238482353741630,RBL Bank
1031,953,visa,100000,99912,2024-02-17,2024-03-18,Pending,1,4165674664588280,Indian Bank
1032,953,rupay,400000,21290,2024-09-06,2024-10-06,Paid,0.05,62642600000000,Axis Bank
1033,1176,mastercard,40000,29946,2024-05-15,2024-06-14,Overdue,0.75,5459673545792360,Indian Bank
1034,1176,mastercard,30000,18150,2024-09-30,2024-10-30,Pending,0.6,5565793855422740,Indian Bank
1035,906,mastercard,30000,28074,2024-08-13,2024-09-12,Paid,0.94,2540050338025290,Bajaj Finserv
1036,906,mastercard,25000,418,2024-09-08,2024-10-08,Overdue,0.02,2224263426297300,Bajaj Finserv
1037,906,visa,75000,57417,2024-08-27,2024-09-26,Overdue,0.77,4964716955329860,SBI
1038,1550,visa,25000,12937,2024-03-12,2024-04-11,Pending,0.52,4317401147369480,Bank of Maharashtra
1039,1550,visa,400000,88459,2024-03-04,2024-04-03,Paid,0.22,4341662768919620,Bank of India
1040,1047,visa,50000,13124,2024-07-28,2024-08-27,Overdue,0.26,4316625459376290,Union Bank of India
1041,1047,visa,30000,27463,2024-05-17,2024-06-16,Pending,0.92,4068367398601830,Bajaj Finserv
1042,970,mastercard,500000,374076,2024-07-31,2024-08-30,Overdue,0.75,2271666004502070,Bank of Maharashtra
1043,970,mastercard,500000,413921,2024-09-08,2024-10-08,Overdue,0.83,2373277379115780,Union Bank of India
1044,970,mastercard,100000,87382,2024-03-19,2024-04-18,Overdue,0.87,2720652226960670,Union Bank of India
1045,348,mastercard,150000,73109,2024-03-19,2024-04-18,Paid,0.49,2541923529181840,IDBI Bank
1046,174,visa,20000,8214,2024-09-10,2024-10-10,Pending,0.41,4247503374816160,Bajaj Finserv
1047,582,visa,300000,70573,2024-08-01,2024-08-31,Paid,0.24,4239993957605190,Axis Bank
1048,582,visa,20000,16322,2024-01-16,2024-02-15,Overdue,0.82,4017390881580300,HDFC
1049,582,visa,75000,42854,2024-10-02,2024-11-01,Paid,0.57,4092819938358040,Indian Bank
1050,1056,visa,500000,40117,2024-06-21,2024-07-21,Overdue,0.08,4758845903624120,RBL Bank
1051,1056,mastercard,500000,244329,2024-03-18,2024-04-17,Paid,0.49,2296362089928040,Indian Bank
1052,1056,rupay,100000,64258,2024-03-27,2024-04-26,Overdue,0.64,62693800000000,Canara Bank
1053,687,visa,500000,16566,2024-01-22,2024-02-21,Pending,0.03,4776613628355500,Axis Bank
1054,687,mastercard,100000,41229,2024-10-29,2024-11-28,Pending,0.41,2294016892434140,IDBI Bank
1055,1292,mastercard,15000,538,2024-04-18,2024-05-18,Paid,0.04,2703402954663920,Federal Bank
1056,1292,mastercard,400000,86058,2024-11-06,2024-12-06,Pending,0.22,2720253216981270,Central Bank of India
1057,1250,visa,40000,25498,2024-04-30,2024-05-30,Pending,0.64,4633920336195080,Axis Bank
1058,1250,mastercard,300000,290342,2024-04-16,2024-05-16,Overdue,0.97,2456854687629700,Federal Bank
1059,1250,rupay,100000,62378,2024-02-23,2024-03-24,Overdue,0.62,62275500000000,RBL Bank
1060,636,visa,75000,34523,2024-06-04,2024-07-04,Pending,0.46,4326021170369790,Bank of Maharashtra
1061,636,mastercard,200000,177337,2024-08-25,2024-09-24,Pending,0.89,2376878329053250,Indian Bank
1062,636,amex,15000,461,2024-07-10,2024-08-09,Overdue,0.03,341113000000000,ICICI
1063,1570,visa,50000,22863,2024-06-10,2024-07-10,Overdue,0.46,4840506484184910,Bank of Maharashtra
1064,1570,visa,500000,467320,2024-08-03,2024-09-02,Overdue,0.93,4751587283958950,Canara Bank
1065,1570,mastercard,20000,14029,2024-08-08,2024-09-07,Pending,0.7,2314190122641510,Bank of India
1066,1491,mastercard,50000,3699,2024-07-08,2024-08-07,Overdue,0.07,2257911307995490,Yes Bank
1067,302,visa,30000,21236,2024-03-10,2024-04-09,Pending,0.71,4733037351539180,Bank of Maharashtra
1068,1145,visa,400000,34340,2024-07-30,2024-08-29,Pending,0.09,4257476835732400,Axis Bank
1069,95,mastercard,25000,645,2024-07-16,2024-08-15,Overdue,0.03,5472628207187610,Canara Bank
1070,95,visa,100000,86214,2024-04-07,2024-05-07,Pending,0.86,4254540934899950,Bank of Maharashtra
1071,95,rupay,75000,34946,2024-10-06,2024-11-05,Paid,0.47,62618400000000,Bank of Maharashtra
1072,1484,visa,50000,24755,2024-07-18,2024-08-17,Overdue,0.5,4423441294292630,Union Bank of India
1073,1484,mastercard,200000,25618,2024-05-11,2024-06-10,Pending,0.13,5397435146991970,Axis Bank
1074,1484,rupay,300000,107955,2024-07-25,2024-08-24,Pending,0.36,62651900000000,Canara Bank
1075,1374,visa,200000,78517,2024-10-28,2024-11-27,Pending,0.39,4603392547018310,Central Bank of India
1076,1374,visa,100000,83288,2024-09-12,2024-10-12,Paid,0.83,4268005836014900,Federal Bank
1077,150,visa,40000,17377,2024-02-26,2024-03-27,Paid,0.43,4371470954717740,Indian Bank
1078,933,mastercard,500000,118429,2024-04-04,2024-05-04,Overdue,0.24,2653565012042530,SBI
1079,849,visa,200000,88300,2024-06-24,2024-07-24,Pending,0.44,4633673582569880,SBI
1080,399,mastercard,75000,27490,2024-03-05,2024-04-04,Pending,0.37,2623642570648800,SBI
1081,787,mastercard,150000,78619,2024-02-22,2024-03-23,Pending,0.52,2483364603689340,Federal Bank
1082,787,mastercard,30000,13576,2024-07-03,2024-08-02,Pending,0.45,5286274046608100,IDFC First Bank
1083,787,mastercard,300000,287080,2024-09-04,2024-10-04,Paid,0.96,2598395768615410,HDFC
1084,1013,visa,200000,130863,2024-04-15,2024-05-15,Paid,0.65,4890290465945500,IDBI Bank
1085,1013,mastercard,300000,279298,2024-05-23,2024-06-22,Overdue,0.93,2671800106299080,Central Bank of India
1086,1168,visa,150000,52598,2024-07-05,2024-08-04,Pending,0.35,4062130306568450,IDBI Bank
1087,1168,visa,30000,4930,2024-08-21,2024-09-20,Overdue,0.16,4703863799007800,Indian Bank
1088,500,mastercard,75000,41766,2024-04-24,2024-05-24,Paid,0.56,2263158154971160,Kotak Mahindra
1089,500,mastercard,40000,18811,2024-07-04,2024-08-03,Overdue,0.47,2720372314646530,Bank of Baroda
1090,303,mastercard,300000,123800,2024-03-27,2024-04-26,Pending,0.41,2288353648355120,Yes Bank
1091,303,visa,25000,6288,2024-10-17,2024-11-16,Paid,0.25,4054616277003010,Yes Bank
1092,303,amex,100000,63620,2024-09-04,2024-10-04,Overdue,0.64,342338000000000,Central Bank of India
1093,12,mastercard,300000,19400,2024-07-04,2024-08-03,Paid,0.06,2286122201007040,Bank of Baroda
1094,219,mastercard,25000,954,2024-09-11,2024-10-11,Pending,0.04,2261787798823440,IDFC First Bank
